Time,Lon,Lat,Temp,Humidity
9:31:21,-72.91973,41.31776, 25.14,68.67000
9:31:28,-72.91979,41.31771, 25.30,68.64000
9:31:30,-72.91979,41.31771, 25.25,68.54000
9:31:31,-72.91979,41.31771, 25.18,68.31000
9:31:32,-72.91979,41.31771, 25.14,68.22000
9:31:33,-72.91979,41.3177, 25.16,68.29000
9:31:34,-72.91979,41.3177, 25.11,68.31000
9:31:35,-72.91979,41.3177, 25.09,68.31000
9:31:36,-72.91979,41.3177, 25.09,68.40000
9:31:37,-72.91979,41.3177, 25.11,68.43000
9:31:38,-72.91979,41.3177, 25.12,68.48000
9:31:39,-72.91979,41.3177, 25.12,68.53000
9:31:40,-72.91979,41.3177, 25.19,68.54000
9:31:41,-72.91979,41.3177, 25.22,68.55000
9:31:42,-72.91977,41.31769, 25.24,68.48000
9:31:43,-72.91977,41.31769, 25.24,68.49000
9:31:44,-72.91977,41.31769, 25.25,68.51000
9:31:45,-72.91977,41.31769, 25.26,68.51000
9:31:46,-72.91977,41.31769, 25.29,68.41000
9:31:47,-72.91973,41.31769, 25.32,68.37000
9:31:48,-72.91973,41.31769, 25.32,68.31000
9:31:49,-72.91973,41.31769, 25.33,68.27000
9:31:50,-72.91973,41.31769, 25.30,68.20000
9:31:51,-72.91973,41.31769, 25.33,68.19000
9:31:52,-72.91973,41.31769, 25.33,68.12000
9:31:53,-72.91973,41.31769, 25.36,68.13000
9:31:54,-72.91973,41.31769, 25.40,68.13000
9:31:55,-72.91973,41.31769, 25.40,68.11000
9:31:56,-72.91973,41.31769, 25.42,68.08000
9:31:57,-72.91973,41.31769, 25.43,68.04000
9:31:58,-72.91973,41.31768, 25.45,68.06000
9:31:59,-72.91973,41.31768, 25.47,68.11000
9:32:00,-72.91973,41.31768, 25.42,68.18000
9:32:01,-72.91973,41.31768, 25.43,68.18000
9:32:02,-72.91973,41.31768, 25.43,68.24000
9:32:03,-72.91973,41.31768, 25.43,68.32000
9:32:04,-72.91971,41.31768, 25.42,68.38000
9:32:05,-72.91971,41.31768, 25.45,68.34000
9:32:06,-72.9197,41.31767, 25.42,68.32000
9:32:07,-72.9197,41.31767, 25.45,68.29000
9:32:08,-72.9197,41.31767, 25.46,68.34000
9:32:09,-72.91971,41.31769, 25.46,68.31000
9:32:10,-72.91971,41.31771, 25.42,68.22000
9:32:11,-72.91973,41.31771, 25.37,68.11000
9:32:12,-72.91974,41.31771, 25.32,68.03000
9:32:13,-72.91978,41.31773, 25.21,67.97000
9:32:14,-72.91982,41.31774, 25.14,67.92000
9:32:15,-72.91985,41.31773, 25.06,67.99000
9:32:16,-72.91988,41.31772, 24.98,68.11000
9:32:17,-72.91991,41.31769, 24.97,68.27000
9:32:18,-72.91993,41.31766, 24.91,68.48000
9:32:19,-72.91995,41.31762, 24.81,68.68000
9:32:22,-72.92,41.31751, 24.73,68.84000
9:32:23,-72.92003,41.31748, 24.68,69.22000
9:32:25,-72.92007,41.31739, 24.63,69.40000
9:32:26,-72.92009,41.31735, 24.53,69.67000
9:32:27,-72.92011,41.31731, 24.47,69.79000
9:32:29,-72.92016,41.31723, 24.50,69.98000
9:32:30,-72.92017,41.31719, 24.46,70.22000
9:32:33,-72.92024,41.31705, 24.26,70.49000
9:32:34,-72.92025,41.31701, 24.23,70.77000
9:32:36,-72.92028,41.31692, 24.16,71.01000
9:32:39,-72.92035,41.31678, 24.13,71.14000
9:32:40,-72.92037,41.31674, 24.02,72.21000
9:32:41,-72.9204,41.31669, 23.92,72.44000
9:32:42,-72.92042,41.31664, 23.88,72.55000
9:32:43,-72.92045,41.3166, 23.84,72.72000
9:32:45,-72.92051,41.3165, 23.76,72.85000
9:32:47,-72.92056,41.3164, 23.78,72.98000
9:32:48,-72.92057,41.31635, 23.84,73.61000
9:32:49,-72.92059,41.3163, 23.88,73.65000
9:32:50,-72.9206,41.31625, 23.91,73.64000
9:32:52,-72.92065,41.31616, 23.95,73.67000
9:32:53,-72.92068,41.31611, 23.97,73.57000
9:32:55,-72.92071,41.31602, 23.99,73.32000
9:32:57,-72.92075,41.31591, 24.00,73.14000
9:32:58,-72.92077,41.31587, 24.00,73.03000
9:33:00,-72.92082,41.31578, 23.97,73.06000
9:33:01,-72.92083,41.31574, 23.88,72.89000
9:33:03,-72.92087,41.31566, 23.85,72.87000
9:33:05,-72.92091,41.3156, 23.82,72.88000
9:33:06,-72.92093,41.31557, 23.81,72.97000
9:33:09,-72.921,41.3155, 23.84,72.99000
9:33:10,-72.921,41.31547, 23.84,72.94000
9:33:11,-72.921,41.31544, 23.82,72.89000
9:33:12,-72.92099,41.3154, 23.82,72.90000
9:33:13,-72.921,41.31537, 23.82,72.91000
9:33:14,-72.921,41.31535, 23.86,72.97000
9:33:16,-72.92106,41.31528, 23.84,72.98000
9:33:17,-72.92107,41.31525, 23.82,72.94000
9:33:18,-72.92109,41.31521, 23.82,72.93000
9:33:19,-72.9211,41.31518, 23.76,72.95000
9:33:21,-72.92112,41.3151, 23.72,72.93000
9:33:22,-72.92113,41.31505, 23.65,72.97000
9:33:23,-72.92115,41.31501, 23.66,73.07000
9:33:26,-72.92119,41.31489, 23.62,73.15000
9:33:27,-72.92121,41.31484, 23.65,73.41000
9:33:28,-72.92124,41.31479, 23.66,73.59000
9:33:29,-72.92126,41.31474, 23.66,73.68000
9:33:30,-72.92129,41.31469, 23.69,73.75000
9:33:31,-72.92131,41.31464, 23.68,73.82000
9:33:33,-72.92136,41.31453, 23.66,73.91000
9:33:34,-72.92137,41.31449, 23.66,73.95000
9:33:35,-72.92133,41.31442, 23.65,73.97000
9:33:37,-72.92138,41.31431, 23.65,74.04000
9:33:39,-72.92142,41.31419, 23.65,74.14000
9:33:40,-72.92147,41.31413, 23.65,74.29000
9:33:41,-72.9215,41.31408, 23.68,74.30000
9:33:42,-72.92153,41.31405, 23.66,74.32000
9:33:44,-72.92153,41.31405, 23.65,74.30000
9:33:45,-72.92164,41.31388, 23.62,74.29000
9:33:46,-72.92168,41.31383, 23.59,74.28000
9:33:47,-72.92172,41.31378, 23.62,74.42000
9:33:49,-72.92175,41.31374, 23.62,74.76000
9:33:50,-72.92178,41.3137, 23.68,75.01000
9:33:51,-72.92182,41.31365, 23.71,75.22000
9:33:53,-72.92188,41.31357, 23.72,75.08000
9:33:54,-72.92191,41.31354, 23.68,74.67000
9:33:55,-72.92194,41.3135, 23.65,74.56000
9:33:56,-72.92195,41.31348, 23.64,74.43000
9:33:57,-72.92195,41.31348, 23.62,74.38000
9:33:58,-72.92195,41.31348, 23.58,74.34000
9:33:59,-72.92195,41.31348, 23.55,74.35000
9:34:02,-72.92209,41.31331, 23.54,74.41000
9:34:03,-72.92209,41.3133, 23.49,74.45000
9:34:04,-72.92209,41.3133, 23.56,74.62000
9:34:05,-72.92209,41.3133, 23.56,74.69000
9:34:07,-72.92209,41.3133, 23.58,74.69000
9:34:09,-72.92211,41.3133, 23.61,74.63000
9:34:11,-72.92212,41.31329, 23.61,74.52000
9:34:13,-72.92212,41.31329, 23.65,74.51000
9:34:14,-72.92212,41.31329, 23.74,74.59000
9:34:15,-72.92217,41.31329, 23.75,74.61000
9:34:16,-72.92217,41.31329, 23.79,74.62000
9:34:18,-72.92217,41.31329, 23.84,74.58000
9:34:19,-72.92217,41.31329, 23.89,74.43000
9:34:21,-72.92217,41.31329, 23.92,74.37000
9:34:22,-72.92217,41.31329, 23.93,74.18000
9:34:24,-72.92218,41.3133, 23.93,74.14000
9:34:25,-72.92218,41.3133, 23.92,74.09000
9:34:26,-72.9222,41.3133, 23.93,74.12000
9:34:27,-72.9222,41.3133, 23.92,74.12000
9:34:28,-72.9222,41.3133, 23.93,74.16000
9:34:30,-72.92221,41.3133, 23.93,74.17000
9:34:31,-72.92222,41.31329, 23.88,74.18000
9:34:32,-72.92223,41.31329, 23.88,74.13000
9:34:35,-72.92228,41.31323, 23.84,74.08000
9:34:37,-72.92231,41.31318, 23.75,74.09000
9:34:38,-72.92233,41.31315, 23.81,74.10000
9:34:39,-72.92234,41.31311, 23.79,74.07000
9:34:40,-72.92237,41.3131, 23.81,74.01000
9:34:41,-72.9224,41.31307, 23.72,73.95000
9:34:42,-72.92243,41.31303, 23.66,73.88000
9:34:44,-72.92247,41.31298, 23.64,73.95000
9:34:45,-72.9225,41.31294, 23.61,74.15000
9:34:46,-72.92252,41.3129, 23.59,74.17000
9:34:47,-72.92252,41.31285, 23.59,74.13000
9:34:48,-72.92256,41.3128, 23.64,74.13000
9:34:49,-72.92259,41.31276, 23.64,74.16000
9:34:50,-72.92263,41.31272, 23.68,74.22000
9:34:53,-72.92273,41.31261, 23.76,74.26000
9:34:54,-72.92276,41.31256, 23.85,74.11000
9:34:56,-72.92282,41.31247, 23.86,74.04000
9:34:57,-72.92288,41.31239, 24.05,73.73000
9:34:58,-72.92292,41.31235, 24.03,73.53000
9:34:59,-72.92295,41.31231, 24.10,73.34000
9:35:01,-72.923,41.31224, 24.16,73.24000
9:35:02,-72.92303,41.31219, 24.16,73.08000
9:35:04,-72.92308,41.31211, 24.16,72.93000
9:35:05,-72.9231,41.31207, 24.17,72.61000
9:35:06,-72.92313,41.31203, 24.17,72.53000
9:35:08,-72.92317,41.31194, 24.17,72.50000
9:35:09,-72.92319,41.31189, 24.15,72.41000
9:35:11,-72.92325,41.31181, 24.17,72.37000
9:35:14,-72.92337,41.31168, 24.16,72.36000
9:35:16,-72.92339,41.31157, 24.05,72.41000
9:35:17,-72.92342,41.31153, 24.06,72.49000
9:35:18,-72.92345,41.31149, 24.02,72.54000
9:35:20,-72.92351,41.31141, 24.03,72.58000
9:35:21,-72.92353,41.31138, 23.93,72.61000
9:35:22,-72.92356,41.31134, 23.91,72.68000
9:35:23,-72.92359,41.31129, 23.89,72.75000
9:35:24,-72.92362,41.31125, 23.84,72.77000
9:35:25,-72.92365,41.31121, 23.85,72.85000
9:35:26,-72.92367,41.31119, 23.79,72.92000
9:35:27,-72.92369,41.31117, 23.81,73.02000
9:35:28,-72.92371,41.31114, 23.81,73.05000
9:35:30,-72.92373,41.3111, 23.84,73.30000
9:35:32,-72.92375,41.31108, 23.84,73.91000
9:35:34,-72.92375,41.31108, 23.85,74.06000
9:35:35,-72.92376,41.31107, 23.89,74.07000
9:35:36,-72.92376,41.31107, 23.93,74.07000
9:35:37,-72.92376,41.31107, 23.95,74.13000
9:35:38,-72.92376,41.31107, 23.95,74.16000
9:35:39,-72.92376,41.31107, 23.93,74.19000
9:35:40,-72.92376,41.31107, 23.97,74.19000
9:35:42,-72.92376,41.31107, 24.00,74.24000
9:35:43,-72.92376,41.31107, 24.02,74.25000
9:35:44,-72.92376,41.31107, 24.02,74.15000
9:35:45,-72.92383,41.31108, 24.03,74.08000
9:35:46,-72.92384,41.31107, 24.06,74.02000
9:35:47,-72.92384,41.31107, 24.09,73.98000
9:35:48,-72.92384,41.31107, 24.12,73.90000
9:35:49,-72.92385,41.31107, 24.13,73.81000
9:35:50,-72.92385,41.31107, 24.12,73.65000
9:35:52,-72.92386,41.31106, 24.15,73.53000
9:35:53,-72.92388,41.31105, 24.10,73.31000
9:35:55,-72.92391,41.31102, 24.07,73.15000
9:35:56,-72.92391,41.31102, 23.93,72.81000
9:35:57,-72.92393,41.311, 23.92,72.76000
9:35:58,-72.92395,41.31097, 23.89,72.77000
9:35:59,-72.92395,41.31094, 23.88,72.81000
9:36:01,-72.92397,41.31089, 23.85,72.86000
9:36:03,-72.92399,41.31084, 23.79,72.90000
9:36:04,-72.924,41.3108, 23.79,73.08000
9:36:05,-72.92403,41.31077, 23.76,73.13000
9:36:06,-72.92405,41.31073, 23.72,73.16000
9:36:07,-72.92406,41.31069, 23.71,73.19000
9:36:08,-72.92408,41.31066, 23.65,73.23000
9:36:09,-72.92411,41.31062, 23.65,73.34000
9:36:11,-72.92418,41.31057, 23.65,73.43000
9:36:13,-72.92425,41.3105, 23.69,73.62000
9:36:14,-72.92428,41.31048, 23.68,73.67000
9:36:15,-72.92431,41.31044, 23.65,73.65000
9:36:17,-72.92436,41.31035, 23.62,73.58000
9:36:19,-72.92441,41.31027, 23.66,73.69000
9:36:21,-72.92448,41.31018, 23.69,73.86000
9:36:22,-72.92451,41.31014, 23.68,73.86000
9:36:24,-72.92457,41.31009, 23.69,73.80000
9:36:26,-72.92459,41.31004, 23.69,73.73000
9:36:27,-72.92461,41.31, 23.68,73.73000
9:36:29,-72.9247,41.30992, 23.71,73.76000
9:36:30,-72.92473,41.30988, 23.58,73.89000
9:36:31,-72.92475,41.30983, 23.61,74.23000
9:36:32,-72.92478,41.30978, 23.59,74.57000
9:36:33,-72.9248,41.30974, 23.55,74.61000
9:36:34,-72.92485,41.30971, 23.55,74.52000
9:36:35,-72.92489,41.30967, 23.54,74.43000
9:36:36,-72.92491,41.30962, 23.52,74.34000
9:36:37,-72.92493,41.30958, 23.51,74.31000
9:36:38,-72.92496,41.30953, 23.52,74.42000
9:36:39,-72.92499,41.30951, 23.55,74.51000
9:36:41,-72.92505,41.30942, 23.62,74.56000
9:36:42,-72.92507,41.30939, 23.61,74.59000
9:36:43,-72.92511,41.30935, 23.64,74.52000
9:36:45,-72.92516,41.30927, 23.62,74.52000
9:36:46,-72.92517,41.30924, 23.64,74.48000
9:36:47,-72.9252,41.30919, 23.65,74.49000
9:36:50,-72.92527,41.30904, 23.66,74.48000
9:36:52,-72.92534,41.30895, 23.68,74.45000
9:36:54,-72.92541,41.30885, 23.78,74.31000
9:36:55,-72.9254,41.3088, 23.78,74.24000
9:36:57,-72.92547,41.30871, 23.78,74.22000
9:37:00,-72.92557,41.30856, 23.84,74.04000
9:37:01,-72.9256,41.30852, 23.72,74.00000
9:37:02,-72.92563,41.30847, 23.66,74.07000
9:37:03,-72.92567,41.30843, 23.62,74.19000
9:37:04,-72.9257,41.30838, 23.62,74.27000
9:37:05,-72.92573,41.30834, 23.65,74.32000
9:37:06,-72.92576,41.30829, 23.62,74.38000
9:37:07,-72.9258,41.30824, 23.65,74.44000
9:37:08,-72.92583,41.30821, 23.61,74.50000
9:37:10,-72.92589,41.30812, 23.55,74.61000
9:37:12,-72.92595,41.30804, 23.52,74.71000
9:37:14,-72.926,41.30796, 23.46,74.75000
9:37:16,-72.92607,41.30788, 23.37,74.73000
9:37:17,-72.92609,41.30784, 23.31,74.75000
9:37:20,-72.92619,41.30771, 23.31,74.81000
9:37:22,-72.92624,41.30763, 23.31,74.87000
9:37:24,-72.92629,41.30756, 23.31,75.04000
9:37:25,-72.92632,41.30752, 23.34,75.16000
9:37:26,-72.92635,41.30748, 23.33,75.28000
9:37:27,-72.92638,41.30744, 23.30,75.41000
9:37:28,-72.9264,41.30741, 23.33,75.52000
9:37:30,-72.92645,41.30733, 23.27,75.55000
9:37:32,-72.9265,41.30728, 23.30,75.68000
9:37:33,-72.92652,41.30725, 23.40,75.57000
9:37:34,-72.92657,41.3072, 23.42,75.32000
9:37:36,-72.92663,41.30712, 23.38,75.16000
9:37:37,-72.92666,41.30708, 23.38,75.01000
9:37:38,-72.92668,41.30704, 23.62,75.08000
9:37:39,-72.9267,41.307, 23.65,74.96000
9:37:40,-72.92673,41.30696, 23.62,74.73000
9:37:42,-72.92682,41.30689, 23.59,74.48000
9:37:43,-72.92686,41.30685, 23.58,74.29000
9:37:44,-72.9269,41.30681, 23.54,74.23000
9:37:45,-72.92693,41.30678, 23.42,74.17000
9:37:46,-72.92697,41.30674, 23.40,74.12000
9:37:47,-72.92701,41.30672, 23.35,74.16000
9:37:48,-72.92706,41.30671, 23.31,74.18000
9:37:50,-72.92714,41.30673, 23.33,74.28000
9:37:52,-72.92722,41.30677, 23.31,74.44000
9:37:54,-72.92728,41.30681, 23.34,74.88000
9:37:55,-72.92732,41.30681, 23.38,74.93000
9:37:57,-72.92739,41.30684, 23.45,74.96000
9:37:58,-72.92743,41.30687, 23.51,74.87000
9:37:59,-72.92748,41.30689, 23.46,74.76000
9:38:02,-72.92761,41.30694, 23.49,74.69000
9:38:04,-72.92768,41.307, 23.44,74.58000
9:38:05,-72.92772,41.30702, 23.46,74.49000
9:38:06,-72.92776,41.30703, 23.48,74.45000
9:38:07,-72.9278,41.30706, 23.51,74.40000
9:38:08,-72.92785,41.30707, 23.52,74.43000
9:38:09,-72.92789,41.30709, 23.46,74.33000
9:38:12,-72.92802,41.30714, 23.42,74.30000
9:38:13,-72.92805,41.30716, 23.42,74.29000
9:38:15,-72.92815,41.3072, 23.28,74.29000
9:38:17,-72.92824,41.30724, 23.24,74.38000
9:38:18,-72.92829,41.30726, 23.23,74.47000
9:38:20,-72.92836,41.30729, 23.20,74.53000
9:38:23,-72.92845,41.30733, 23.16,74.56000
9:38:24,-72.92847,41.30733, 23.13,74.67000
9:38:26,-72.92847,41.30735, 23.18,74.88000
9:38:27,-72.92847,41.30735, 23.21,74.92000
9:38:28,-72.92847,41.30735, 23.21,74.90000
9:38:29,-72.92847,41.30736, 23.23,74.97000
9:38:31,-72.92846,41.30737, 23.25,74.96000
9:38:32,-72.92846,41.30737, 23.25,74.95000
9:38:34,-72.92845,41.30739, 23.28,74.93000
9:38:36,-72.92845,41.30739, 23.27,74.96000
9:38:38,-72.92847,41.30739, 23.31,74.89000
9:38:39,-72.92848,41.3074, 23.35,74.87000
9:38:40,-72.92848,41.3074, 23.33,74.79000
9:38:41,-72.92848,41.3074, 23.30,74.77000
9:38:42,-72.92848,41.3074, 23.33,74.77000
9:38:43,-72.92848,41.30741, 23.33,74.79000
9:38:44,-72.92848,41.30741, 23.35,74.79000
9:38:45,-72.92848,41.30741, 23.33,74.81000
9:38:46,-72.92848,41.30741, 23.35,74.80000
9:38:47,-72.9285,41.30741, 23.33,74.76000
9:38:49,-72.92854,41.30742, 23.33,74.79000
9:38:50,-72.92857,41.30742, 23.34,74.80000
9:38:51,-72.9286,41.30742, 23.37,74.76000
9:38:52,-72.92863,41.30742, 23.41,74.81000
9:38:55,-72.92871,41.30743, 23.38,74.74000
9:38:56,-72.92875,41.30744, 23.42,74.78000
9:38:57,-72.92877,41.30745, 23.42,74.76000
9:38:58,-72.92879,41.30747, 23.42,74.73000
9:39:00,-72.92887,41.30749, 23.44,74.70000
9:39:02,-72.92893,41.30757, 23.42,74.69000
9:39:03,-72.92895,41.30761, 23.49,74.69000
9:39:04,-72.92899,41.30763, 23.49,74.67000
9:39:05,-72.92903,41.30763, 23.51,74.65000
9:39:06,-72.92908,41.30764, 23.52,74.56000
9:39:07,-72.92912,41.30764, 23.54,74.51000
9:39:08,-72.92916,41.30765, 23.62,74.47000
9:39:10,-72.92923,41.3077, 23.62,74.44000
9:39:12,-72.9293,41.30774, 23.64,74.38000
9:39:13,-72.92935,41.30775, 23.59,74.17000
9:39:14,-72.92942,41.30777, 23.52,74.09000
9:39:15,-72.92946,41.30779, 23.51,74.03000
9:39:17,-72.92956,41.30782, 23.45,73.98000
9:39:18,-72.92961,41.30784, 23.41,74.00000
9:39:19,-72.92967,41.30787, 23.37,74.16000
9:39:20,-72.92972,41.30788, 23.31,74.23000
9:39:21,-72.92978,41.3079, 23.34,74.33000
9:39:22,-72.92983,41.30792, 23.33,74.43000
9:39:23,-72.9299,41.30794, 23.31,74.49000
9:39:25,-72.92999,41.30799, 23.31,74.53000
9:39:26,-72.93003,41.30802, 23.37,74.63000
9:39:28,-72.9301,41.30803, 23.34,74.64000
9:39:30,-72.93012,41.30802, 23.37,74.67000
9:39:31,-72.93012,41.30801, 23.37,74.66000
9:39:32,-72.93012,41.30801, 23.41,74.65000
9:39:33,-72.93012,41.30801, 23.42,74.71000
9:39:36,-72.93013,41.308, 23.44,74.74000
9:39:38,-72.93015,41.308, 23.44,74.77000
9:39:39,-72.93015,41.30799, 23.48,74.79000
9:39:40,-72.93016,41.30798, 23.46,74.81000
9:39:42,-72.93016,41.30798, 23.52,74.81000
9:39:44,-72.93017,41.30797, 23.56,74.76000
9:39:45,-72.93017,41.30797, 23.61,74.74000
9:39:46,-72.93017,41.30797, 23.62,74.56000
9:39:49,-72.93019,41.30798, 23.61,74.50000
9:39:50,-72.93019,41.30798, 23.62,74.38000
9:39:52,-72.9302,41.30799, 23.65,74.30000
9:39:53,-72.9302,41.30799, 23.62,74.17000
9:39:55,-72.93021,41.30799, 23.59,74.07000
9:39:56,-72.93022,41.308, 23.61,74.08000
9:39:58,-72.93023,41.30801, 23.61,74.08000
9:40:00,-72.93027,41.30804, 23.58,74.09000
9:40:02,-72.93034,41.30807, 23.55,74.08000
9:40:03,-72.93037,41.30808, 23.56,74.18000
9:40:04,-72.93041,41.30809, 23.55,74.26000
9:40:06,-72.93047,41.30813, 23.64,74.28000
9:40:09,-72.93058,41.30819, 23.74,74.24000
9:40:10,-72.93062,41.30821, 23.78,74.17000
9:40:11,-72.93067,41.30822, 23.79,73.81000
9:40:13,-72.93074,41.30823, 23.74,73.69000
9:40:14,-72.93079,41.30825, 23.65,73.63000
9:40:16,-72.93087,41.30829, 23.65,73.63000
9:40:18,-72.93095,41.30831, 23.58,73.75000
9:40:19,-72.93098,41.30832, 23.56,73.78000
9:40:20,-72.93103,41.30834, 23.55,73.85000
9:40:21,-72.93109,41.30836, 23.48,73.97000
9:40:22,-72.93114,41.3084, 23.44,74.03000
9:40:24,-72.93121,41.30845, 23.40,74.08000
9:40:26,-72.93128,41.30851, 23.38,74.22000
9:40:27,-72.93133,41.30851, 23.41,74.33000
9:40:28,-72.93138,41.30852, 23.40,74.48000
9:40:29,-72.93143,41.30853, 23.58,74.59000
9:40:30,-72.93148,41.30854, 23.56,74.64000
9:40:33,-72.93158,41.30855, 23.54,74.52000
9:40:34,-72.93164,41.30857, 23.51,74.36000
9:40:35,-72.93169,41.30858, 23.51,74.30000
9:40:36,-72.93173,41.30861, 23.55,74.28000
9:40:38,-72.93178,41.30863, 23.64,74.29000
9:40:39,-72.93182,41.30862, 23.69,74.17000
9:40:40,-72.93187,41.30863, 23.74,74.07000
9:40:41,-72.93193,41.30866, 23.78,74.04000
9:40:43,-72.93207,41.30871, 23.78,73.97000
9:40:44,-72.93211,41.30874, 23.78,73.95000
9:40:46,-72.93221,41.30877, 23.74,73.85000
9:40:48,-72.93233,41.30877, 23.71,73.89000
9:40:49,-72.93241,41.30881, 23.71,73.89000
9:40:50,-72.93248,41.30884, 23.81,73.93000
9:40:52,-72.93265,41.30885, 23.85,73.94000
9:40:53,-72.93273,41.30887, 23.93,73.78000
9:40:54,-72.93279,41.30888, 23.95,73.66000
9:40:55,-72.93284,41.30889, 23.97,73.44000
9:40:56,-72.9329,41.30889, 23.97,73.22000
9:40:59,-72.93309,41.30893, 24.05,73.02000
9:41:01,-72.93322,41.30896, 24.07,72.86000
9:41:02,-72.9333,41.309, 24.07,72.24000
9:41:03,-72.93336,41.30903, 23.93,72.08000
