Time,Lon,Lat,Temp,Humidity
10:01:36,-72.93156,41.31137, 24.77,69.58000
10:01:36,-72.93152,41.31135, 24.82,69.62000
10:01:37,-72.93152,41.31135, 24.91,69.71000
10:01:40,-72.93125,41.31122, 24.94,69.50000
10:01:41,-72.93124,41.31123, 25.02,69.34000
10:01:42,-72.93117,41.31122, 24.95,69.05000
10:01:44,-72.93107,41.31115, 24.94,68.96000
10:01:46,-72.93102,41.31111, 24.93,68.91000
10:01:47,-72.931,41.31111, 24.94,68.98000
10:01:48,-72.93097,41.3111, 24.94,68.96000
10:01:49,-72.93096,41.3111, 24.94,69.01000
10:01:51,-72.93091,41.3111, 24.97,69.03000
10:01:52,-72.93087,41.31109, 24.97,69.11000
10:01:54,-72.9308,41.31105, 25.00,69.24000
10:01:56,-72.93076,41.31103, 25.02,69.33000
10:01:57,-72.93076,41.31103, 25.06,69.36000
10:01:58,-72.93076,41.31103, 25.06,69.37000
10:01:59,-72.93076,41.31103, 25.12,69.37000
10:02:00,-72.93076,41.31103, 25.09,69.34000
10:02:02,-72.93071,41.31099, 25.15,69.35000
10:02:04,-72.93069,41.31099, 25.19,69.38000
10:02:05,-72.93068,41.311, 25.24,69.34000
10:02:08,-72.93067,41.31101, 25.30,69.34000
10:02:09,-72.93065,41.311, 25.30,69.27000
10:02:10,-72.93064,41.31099, 25.35,69.07000
10:02:11,-72.93064,41.31099, 25.36,68.92000
10:02:12,-72.93064,41.31099, 25.37,68.79000
10:02:14,-72.93063,41.31098, 25.35,68.62000
10:02:15,-72.93061,41.31096, 25.36,68.51000
10:02:16,-72.93059,41.31094, 25.37,68.50000
10:02:17,-72.93056,41.31092, 25.40,68.46000
10:02:19,-72.9305,41.31087, 25.40,68.45000
10:02:20,-72.93047,41.31085, 25.46,68.36000
10:02:23,-72.93037,41.31078, 25.52,68.26000
10:02:25,-72.93028,41.31073, 25.55,68.09000
10:02:27,-72.93021,41.31069, 25.50,67.43000
10:02:29,-72.9301,41.31062, 25.47,67.23000
10:02:30,-72.93003,41.31059, 25.40,67.11000
10:02:32,-72.92997,41.31056, 25.42,67.11000
10:02:34,-72.92988,41.31051, 25.35,67.22000
10:02:35,-72.92984,41.3105, 25.33,67.51000
10:02:37,-72.92975,41.31045, 25.33,67.73000
10:02:38,-72.92971,41.31043, 25.29,67.90000
10:02:40,-72.92964,41.31042, 25.28,68.01000
10:02:42,-72.92953,41.31036, 25.28,68.13000
10:02:43,-72.92948,41.31034, 25.15,68.36000
10:02:44,-72.92943,41.31033, 25.09,68.43000
10:02:45,-72.92938,41.3103, 25.05,68.55000
10:02:46,-72.92933,41.31026, 25.01,68.63000
10:02:49,-72.92916,41.31018, 24.98,68.74000
10:02:50,-72.92912,41.31017, 24.93,68.80000
10:02:52,-72.92907,41.31017, 24.93,69.17000
10:02:53,-72.92905,41.31017, 24.93,69.34000
10:02:54,-72.92904,41.31018, 24.95,69.46000
10:02:55,-72.92901,41.31019, 24.97,69.57000
10:02:56,-72.929,41.31019, 24.98,69.66000
10:02:59,-72.92896,41.3102, 25.01,69.68000
10:03:00,-72.92895,41.3102, 25.02,69.73000
10:03:01,-72.92895,41.3102, 25.08,69.78000
10:03:02,-72.92893,41.3102, 25.06,69.77000
10:03:04,-72.92893,41.3102, 25.06,69.71000
10:03:05,-72.92893,41.3102, 25.08,69.72000
10:03:06,-72.92895,41.3102, 25.11,69.74000
10:03:08,-72.92895,41.3102, 25.15,69.74000
10:03:10,-72.92896,41.31019, 25.12,69.58000
10:03:11,-72.92896,41.31019, 25.15,69.34000
10:03:12,-72.92897,41.31019, 25.16,69.24000
10:03:14,-72.92897,41.31019, 25.15,69.16000
10:03:16,-72.92897,41.31019, 25.12,69.10000
10:03:17,-72.92895,41.31018, 25.18,69.00000
10:03:19,-72.92895,41.31018, 25.16,69.12000
10:03:20,-72.92895,41.31018, 25.21,69.14000
10:03:22,-72.92894,41.31019, 25.21,69.19000
10:03:24,-72.92894,41.31019, 25.21,69.26000
10:03:25,-72.92894,41.31019, 25.24,69.27000
10:03:27,-72.9289,41.31014, 25.24,69.21000
10:03:28,-72.92888,41.31012, 25.14,68.90000
10:03:29,-72.92888,41.31011, 25.08,68.79000
10:03:30,-72.92886,41.31008, 25.04,68.76000
10:03:31,-72.92884,41.31007, 25.00,68.73000
10:03:32,-72.92884,41.31007, 24.94,68.68000
10:03:33,-72.9288,41.31006, 24.93,68.60000
10:03:36,-72.92869,41.31003, 24.87,68.63000
10:03:37,-72.92866,41.31001, 24.78,68.65000
10:03:38,-72.92862,41.30999, 24.58,68.87000
10:03:39,-72.92858,41.30996, 24.48,69.03000
10:03:41,-72.92851,41.30991, 24.44,69.21000
10:03:42,-72.92846,41.30989, 24.34,69.56000
10:03:43,-72.92841,41.30986, 24.27,69.70000
10:03:45,-72.92832,41.30983, 24.22,69.86000
10:03:46,-72.92826,41.30981, 24.10,70.21000
10:03:48,-72.92816,41.30977, 24.03,70.29000
10:03:50,-72.92805,41.30975, 23.93,70.66000
10:03:51,-72.928,41.30971, 23.86,71.01000
10:03:52,-72.92795,41.30969, 23.79,71.14000
10:03:53,-72.9279,41.30967, 23.76,71.29000
10:03:54,-72.92785,41.30965, 23.79,71.41000
10:03:55,-72.9278,41.30963, 23.79,71.51000
10:03:56,-72.92775,41.30961, 23.75,71.60000
10:03:57,-72.9277,41.30959, 23.76,71.60000
10:03:58,-72.92765,41.30957, 23.74,71.68000
10:04:00,-72.92754,41.30953, 23.69,71.72000
10:04:01,-72.92748,41.3095, 23.72,71.87000
10:04:03,-72.92737,41.30945, 23.75,71.93000
10:04:04,-72.92733,41.30941, 23.78,71.98000
10:04:05,-72.92728,41.30937, 23.78,72.04000
10:04:07,-72.92717,41.30932, 23.82,72.05000
10:04:08,-72.92709,41.30931, 23.85,71.99000
10:04:10,-72.92697,41.30926, 23.88,71.98000
10:04:11,-72.92692,41.30923, 23.91,71.95000
10:04:12,-72.92687,41.30919, 23.92,71.93000
10:04:13,-72.9268,41.30916, 23.92,71.93000
10:04:15,-72.92667,41.30911, 23.95,71.94000
10:04:16,-72.92662,41.30909, 23.99,71.91000
10:04:18,-72.9265,41.30904, 24.05,71.85000
10:04:19,-72.92646,41.309, 24.15,71.76000
10:04:20,-72.9264,41.30898, 24.19,71.70000
10:04:21,-72.92633,41.30896, 24.19,71.60000
10:04:23,-72.92621,41.30889, 24.22,71.52000
10:04:25,-72.92604,41.30883, 24.27,71.42000
10:04:27,-72.92593,41.30878, 24.30,71.16000
10:04:29,-72.92583,41.30873, 24.32,71.07000
10:04:30,-72.92577,41.3087, 24.22,70.91000
10:04:31,-72.9257,41.30867, 24.22,70.97000
10:04:33,-72.92554,41.30861, 24.32,71.12000
10:04:34,-72.92544,41.30859, 24.64,71.19000
10:04:36,-72.92531,41.30855, 24.70,71.00000
10:04:40,-72.92511,41.30846, 24.73,70.40000
10:04:41,-72.92507,41.30844, 24.75,69.47000
10:04:42,-72.92503,41.30843, 24.70,69.27000
10:04:44,-72.92495,41.3084, 24.64,69.14000
10:04:45,-72.92493,41.30838, 24.60,69.05000
10:04:48,-72.92478,41.30832, 24.58,69.02000
10:04:51,-72.92466,41.30826, 24.57,69.07000
10:04:53,-72.92461,41.30826, 24.32,69.21000
10:04:54,-72.9246,41.30825, 24.26,69.49000
10:04:55,-72.9246,41.30825, 24.26,69.72000
10:04:56,-72.9246,41.30825, 24.27,69.77000
10:04:59,-72.92459,41.30826, 24.28,69.88000
10:05:00,-72.92457,41.30826, 24.28,69.96000
10:05:02,-72.92454,41.30825, 24.32,70.04000
10:05:03,-72.92452,41.30825, 24.30,70.04000
10:05:04,-72.92452,41.30825, 24.32,70.02000
10:05:05,-72.92451,41.30824, 24.30,70.03000
10:05:06,-72.92449,41.30824, 24.33,70.00000
10:05:08,-72.92446,41.30823, 24.33,69.99000
10:05:09,-72.92442,41.30821, 24.33,70.00000
10:05:10,-72.92439,41.30821, 24.36,70.01000
10:05:11,-72.92437,41.30821, 24.32,70.00000
10:05:12,-72.92435,41.30821, 24.32,70.01000
10:05:14,-72.92433,41.30821, 24.34,70.00000
10:05:17,-72.92427,41.30822, 24.34,70.02000
10:05:18,-72.92427,41.3082, 24.36,70.01000
10:05:19,-72.92427,41.3082, 24.37,70.03000
10:05:21,-72.92427,41.3082, 24.36,70.06000
10:05:22,-72.92428,41.3082, 24.33,70.05000
10:05:24,-72.92428,41.30821, 24.34,70.05000
10:05:26,-72.92429,41.30821, 24.39,70.01000
10:05:27,-72.92429,41.30821, 24.37,70.01000
10:05:29,-72.9243,41.30822, 24.37,70.03000
10:05:30,-72.9243,41.30822, 24.36,70.07000
10:05:31,-72.92431,41.30823, 24.34,70.09000
10:05:33,-72.92432,41.30821, 24.36,70.09000
10:05:34,-72.92431,41.30821, 24.34,70.16000
10:05:35,-72.9243,41.30819, 24.33,70.12000
10:05:36,-72.9243,41.30819, 24.32,70.10000
10:05:37,-72.92429,41.30819, 24.33,70.05000
10:05:38,-72.92428,41.30817, 24.34,70.07000
10:05:39,-72.92427,41.30816, 24.34,70.04000
10:05:42,-72.92421,41.30812, 24.40,70.09000
10:05:44,-72.92416,41.3081, 24.40,70.11000
10:05:45,-72.92416,41.3081, 24.28,70.02000
10:05:47,-72.92416,41.3081, 24.16,70.18000
10:05:48,-72.92416,41.3081, 24.16,70.42000
10:05:49,-72.92416,41.3081, 24.17,70.49000
10:05:51,-72.92418,41.3081, 24.20,70.57000
10:05:52,-72.92418,41.3081, 24.22,70.65000
10:05:53,-72.92418,41.3081, 24.22,70.60000
10:05:54,-72.92419,41.30808, 24.24,70.64000
10:05:56,-72.92417,41.30808, 24.22,70.59000
10:05:58,-72.92416,41.30807, 24.24,70.58000
10:05:59,-72.92414,41.30806, 24.30,70.53000
10:06:01,-72.92413,41.30806, 24.26,70.49000
10:06:03,-72.92412,41.30807, 24.27,70.44000
10:06:04,-72.92412,41.30807, 24.27,70.38000
10:06:05,-72.92412,41.30807, 24.30,70.38000
10:06:06,-72.92411,41.30807, 24.32,70.33000
10:06:07,-72.92411,41.30807, 24.30,70.35000
10:06:09,-72.9241,41.30806, 24.32,70.32000
10:06:11,-72.9241,41.30806, 24.33,70.27000
10:06:12,-72.9241,41.30807, 24.34,70.26000
10:06:14,-72.92411,41.30805, 24.33,70.23000
10:06:15,-72.92411,41.30805, 24.34,70.25000
10:06:16,-72.92411,41.30805, 24.37,70.20000
10:06:17,-72.92409,41.30807, 24.36,70.21000
10:06:18,-72.92408,41.30805, 24.37,70.18000
10:06:19,-72.92406,41.30806, 24.39,70.19000
10:06:20,-72.92406,41.30806, 24.37,70.16000
10:06:23,-72.92405,41.30804, 24.39,70.14000
10:06:24,-72.92405,41.30804, 24.37,70.20000
10:06:26,-72.92401,41.30804, 24.40,70.19000
10:06:28,-72.924,41.30805, 24.39,70.21000
10:06:31,-72.92397,41.30812, 24.36,70.20000
10:06:32,-72.92397,41.30813, 24.15,70.24000
10:06:33,-72.92397,41.30814, 24.15,70.37000
10:06:34,-72.92396,41.30816, 24.07,70.46000
10:06:36,-72.92395,41.30819, 24.06,70.61000
10:06:37,-72.92394,41.3082, 24.02,70.82000
10:06:38,-72.92394,41.30822, 24.00,70.93000
10:06:41,-72.92394,41.30824, 24.00,71.01000
10:06:43,-72.92394,41.30825, 23.99,71.07000
10:06:44,-72.92393,41.30827, 24.00,71.31000
10:06:46,-72.92395,41.30833, 24.05,71.34000
10:06:47,-72.92396,41.30836, 24.19,71.40000
10:06:49,-72.92393,41.30844, 24.19,71.35000
10:06:50,-72.92391,41.30845, 24.24,71.12000
10:06:51,-72.92387,41.30848, 24.23,71.00000
10:06:52,-72.92382,41.30852, 24.23,70.96000
10:06:54,-72.92382,41.30859, 24.17,70.93000
10:06:55,-72.92379,41.30861, 24.16,70.90000
10:06:56,-72.92378,41.30862, 24.22,70.90000
10:06:58,-72.92376,41.30868, 24.26,70.99000
10:06:59,-72.92373,41.30872, 24.32,70.93000
10:07:01,-72.92363,41.30879, 24.37,70.89000
10:07:03,-72.92362,41.30884, 24.40,70.84000
10:07:05,-72.92356,41.3089, 24.36,70.75000
10:07:06,-72.92358,41.30894, 24.36,70.64000
10:07:07,-72.9236,41.30898, 24.39,70.61000
10:07:08,-72.92358,41.30902, 24.39,70.60000
10:07:10,-72.92355,41.30905, 24.42,70.60000
10:07:12,-72.9235,41.30912, 24.47,70.53000
10:07:13,-72.92344,41.30915, 24.48,70.49000
10:07:14,-72.92344,41.30915, 24.42,70.33000
10:07:16,-72.92344,41.30915, 24.40,70.37000
10:07:17,-72.92342,41.30917, 24.33,70.37000
10:07:18,-72.92342,41.30917, 24.30,70.43000
10:07:19,-72.92342,41.3092, 24.28,70.46000
10:07:21,-72.92342,41.3092, 24.23,70.52000
10:07:22,-72.9234,41.30921, 24.19,70.62000
10:07:23,-72.9234,41.30921, 24.13,70.72000
10:07:25,-72.92337,41.30924, 24.13,70.79000
10:07:26,-72.92336,41.30926, 24.12,71.00000
10:07:28,-72.92331,41.3093, 24.12,71.11000
10:07:29,-72.92321,41.3093, 24.10,71.19000
10:07:30,-72.92318,41.30931, 24.13,71.27000
10:07:33,-72.92311,41.30937, 24.09,71.31000
10:07:35,-72.92309,41.30944, 24.10,71.34000
10:07:36,-72.92308,41.30947, 24.06,71.51000
10:07:37,-72.92308,41.30949, 24.09,71.50000
10:07:38,-72.92306,41.30951, 24.05,71.57000
10:07:39,-72.92305,41.30954, 24.00,71.57000
10:07:40,-72.92306,41.30956, 23.97,71.54000
10:07:41,-72.92305,41.30962, 23.95,71.60000
10:07:42,-72.92303,41.30964, 23.93,71.60000
10:07:43,-72.92301,41.30967, 23.91,71.65000
10:07:44,-72.92296,41.30971, 23.86,71.64000
10:07:45,-72.92292,41.30974, 23.86,71.71000
10:07:47,-72.92288,41.30979, 23.88,71.73000
10:07:49,-72.92284,41.30988, 23.79,71.70000
10:07:50,-72.92281,41.30991, 23.72,71.78000
10:07:51,-72.92281,41.30993, 23.72,71.85000
10:07:53,-72.92276,41.30999, 23.71,71.90000
10:07:54,-72.92273,41.31003, 23.72,72.04000
10:07:55,-72.92269,41.31006, 23.71,72.14000
10:07:56,-72.92264,41.31009, 23.72,72.16000
10:07:58,-72.92257,41.31014, 23.71,72.22000
10:07:59,-72.92254,41.31016, 23.69,72.25000
10:08:00,-72.92253,41.31016, 23.72,72.31000
10:08:02,-72.92251,41.31017, 23.72,72.33000
10:08:04,-72.9225,41.31018, 23.75,72.32000
10:08:05,-72.9225,41.31018, 23.81,72.32000
10:08:06,-72.92249,41.31019, 23.81,72.26000
10:08:07,-72.92249,41.31019, 23.84,72.21000
10:08:08,-72.92249,41.31019, 23.86,72.13000
10:08:09,-72.92247,41.3102, 23.85,72.08000
10:08:11,-72.92247,41.31021, 23.85,72.05000
10:08:14,-72.92247,41.31021, 23.86,71.99000
10:08:16,-72.92247,41.31023, 23.88,71.93000
10:08:16,-72.92247,41.31023, 23.89,71.90000
10:08:17,-72.92247,41.31023, 23.93,71.91000
10:08:19,-72.92246,41.31022, 23.92,71.85000
10:08:20,-72.92247,41.31023, 23.92,71.82000
10:08:21,-72.92247,41.31023, 23.97,71.77000
10:08:22,-72.92246,41.31025, 23.96,71.72000
10:08:25,-72.92242,41.31029, 23.97,71.72000
10:08:26,-72.9224,41.31029, 24.00,71.70000
10:08:30,-72.92239,41.3104, 24.05,71.65000
10:08:31,-72.92239,41.31041, 24.10,71.62000
10:08:33,-72.92238,41.31045, 24.30,71.41000
10:08:36,-72.92231,41.31055, 24.30,71.29000
10:08:37,-72.92229,41.31058, 24.27,71.18000
10:08:38,-72.92227,41.31061, 24.32,71.15000
10:08:39,-72.92226,41.31064, 24.37,71.13000
10:08:42,-72.92226,41.31074, 24.42,71.13000
10:08:44,-72.92222,41.31083, 24.42,71.02000
10:08:46,-72.9222,41.31091, 24.43,70.93000
10:08:47,-72.92219,41.31096, 24.32,70.64000
10:08:49,-72.92217,41.31099, 24.30,70.63000
10:08:50,-72.92216,41.31101, 24.27,70.71000
10:08:51,-72.92216,41.31104, 24.24,70.76000
10:08:55,-72.92213,41.31117, 24.24,70.82000
10:08:56,-72.92213,41.31121, 24.28,70.91000
10:08:58,-72.92214,41.31131, 24.24,70.91000
10:08:59,-72.92213,41.31134, 24.24,70.94000
10:09:00,-72.92211,41.31138, 24.24,71.00000
10:09:01,-72.92208,41.31141, 24.23,71.04000
10:09:03,-72.92203,41.31152, 24.22,71.02000
10:09:04,-72.92203,41.31157, 24.19,71.10000
10:09:05,-72.92202,41.31162, 24.17,71.13000
10:09:07,-72.92201,41.31169, 24.15,71.18000
10:09:08,-72.922,41.31173, 24.15,71.37000
10:09:10,-72.92198,41.31182, 24.19,71.41000
10:09:12,-72.92198,41.3119, 24.23,71.50000
10:09:14,-72.92197,41.31197, 24.27,71.52000
10:09:15,-72.92196,41.31201, 24.22,71.36000
10:09:17,-72.92189,41.31211, 24.17,71.29000
10:09:18,-72.92185,41.31215, 24.06,71.28000
10:09:19,-72.92184,41.31218, 24.03,71.31000
10:09:20,-72.92182,41.31221, 23.97,71.39000
10:09:21,-72.92181,41.31225, 23.95,71.46000
10:09:24,-72.92185,41.31239, 23.89,71.53000
10:09:26,-72.92178,41.31248, 23.91,71.66000
10:09:29,-72.92171,41.31264, 23.91,71.99000
10:09:31,-72.92168,41.31276, 23.95,72.18000
10:09:34,-72.92163,41.31284, 24.07,72.25000
10:09:35,-72.92163,41.31287, 24.20,72.36000
10:09:36,-72.92162,41.31291, 24.22,72.08000
10:09:37,-72.92161,41.31297, 24.20,72.08000
10:09:39,-72.9216,41.31302, 24.16,72.06000
10:09:40,-72.92161,41.31304, 24.13,72.09000
10:09:42,-72.92159,41.3131, 24.10,72.21000
10:09:43,-72.92158,41.31313, 24.09,72.30000
10:09:45,-72.92155,41.31318, 24.07,72.41000
10:09:46,-72.92154,41.31323, 23.99,72.45000
10:09:47,-72.92154,41.31328, 23.96,72.42000
10:09:48,-72.92153,41.31332, 23.97,72.48000
10:09:50,-72.9215,41.3134, 23.97,72.54000
10:09:53,-72.92146,41.31353, 24.00,72.62000
10:09:54,-72.92146,41.31357, 24.07,72.63000
10:09:55,-72.92146,41.31362, 24.10,72.55000
10:09:56,-72.92145,41.31367, 24.10,72.50000
10:09:58,-72.92145,41.31375, 24.09,72.47000
10:10:01,-72.92139,41.31388, 24.13,72.42000
10:10:02,-72.92136,41.3139, 24.12,72.62000
10:10:03,-72.92132,41.31393, 24.16,72.94000
10:10:05,-72.92128,41.31402, 24.19,73.19000
10:10:06,-72.92124,41.31406, 24.17,73.28000
10:10:07,-72.92121,41.31411, 24.17,73.26000
10:10:10,-72.92114,41.31423, 24.16,73.16000
10:10:12,-72.9211,41.31429, 24.24,73.37000
10:10:13,-72.92108,41.31431, 24.24,73.23000
10:10:15,-72.92106,41.31434, 24.19,73.22000
10:10:17,-72.92104,41.31441, 24.15,73.21000
10:10:19,-72.92101,41.31446, 24.09,73.07000
10:10:20,-72.92098,41.31453, 24.15,72.84000
10:10:21,-72.92099,41.31458, 24.17,72.88000
10:10:23,-72.92094,41.31467, 24.16,72.88000
10:10:26,-72.92088,41.31479, 24.17,72.80000
10:10:27,-72.92086,41.31483, 24.17,72.76000
10:10:28,-72.92085,41.31487, 24.16,72.48000
10:10:30,-72.92081,41.31492, 24.12,72.22000
10:10:31,-72.92079,41.31495, 24.06,71.98000
10:10:33,-72.92072,41.31502, 24.07,71.91000
10:10:36,-72.92066,41.31511, 23.99,71.89000
10:10:37,-72.92064,41.31513, 23.96,71.86000
10:10:38,-72.92062,41.31516, 23.95,71.84000
10:10:40,-72.92058,41.3152, 23.99,71.95000
10:10:41,-72.92054,41.31522, 24.02,72.10000
10:10:42,-72.92053,41.31527, 24.05,72.18000
10:10:43,-72.92049,41.31532, 24.07,72.22000
10:10:44,-72.92045,41.31536, 24.09,72.32000
10:10:45,-72.92043,41.31541, 24.09,72.40000
10:10:46,-72.92041,41.31544, 24.07,72.37000
10:10:47,-72.92039,41.31546, 24.03,72.33000
10:10:48,-72.92038,41.31549, 24.03,72.18000
10:10:49,-72.92035,41.31553, 24.00,72.11000
10:10:50,-72.92028,41.31558, 23.99,72.15000
10:10:52,-72.92022,41.31567, 24.02,72.17000
10:10:54,-72.92022,41.31575, 24.20,72.26000
10:10:55,-72.92021,41.31581, 24.19,72.21000
10:10:57,-72.92017,41.31592, 24.22,72.09000
10:10:58,-72.92016,41.31596, 24.20,71.88000
10:11:00,-72.92014,41.31605, 24.28,71.89000
10:11:01,-72.92013,41.31608, 24.39,72.12000
10:11:02,-72.92012,41.31613, 24.39,72.17000
10:11:04,-72.92009,41.31618, 24.42,72.09000
10:11:06,-72.92008,41.31626, 24.46,71.95000
10:11:07,-72.92007,41.31628, 24.40,71.67000
10:11:09,-72.92006,41.31636, 24.37,71.60000
10:11:10,-72.92005,41.31641, 24.37,71.58000
10:11:12,-72.92003,41.3165, 24.36,71.57000
10:11:13,-72.92002,41.31655, 24.28,71.69000
10:11:15,-72.91999,41.31661, 24.26,71.78000
10:11:16,-72.91999,41.31665, 24.20,71.93000
10:11:17,-72.91997,41.31669, 24.23,71.97000
10:11:18,-72.91995,41.31672, 24.23,71.98000
10:11:19,-72.91993,41.31675, 24.22,71.93000
10:11:20,-72.9199,41.31677, 24.22,71.90000
10:11:23,-72.91985,41.31684, 24.22,71.93000
10:11:24,-72.91985,41.31686, 24.23,71.74000
10:11:25,-72.91982,41.31688, 24.23,71.75000
10:11:29,-72.91977,41.31701, 24.20,71.75000
10:11:30,-72.91976,41.31703, 24.15,71.75000
10:11:32,-72.91979,41.31707, 24.15,71.81000
10:11:34,-72.91977,41.3171, 24.17,72.05000
10:11:35,-72.91976,41.31712, 24.15,72.25000
10:11:36,-72.91976,41.31714, 24.12,72.27000
10:11:38,-72.91975,41.31719, 24.12,72.28000
10:11:40,-72.91973,41.31722, 24.12,72.22000
10:11:43,-72.91972,41.31723, 24.09,72.16000
10:11:44,-72.9197,41.31723, 24.05,71.82000
10:11:45,-72.9197,41.31723, 24.05,71.73000
10:11:47,-72.91969,41.31724, 24.06,71.74000
10:11:48,-72.91969,41.31726, 24.03,71.69000
10:11:50,-72.91968,41.31729, 24.03,71.69000
10:11:51,-72.91968,41.31729, 24.06,71.68000
10:11:53,-72.91969,41.31732, 24.03,71.62000
